,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,877.0,67763.0,5200.0,6551.0,164205.0,31363.0,101340.0,843801.0,2180.0,0.0,0.0,0.0,0.0,0.0,67763.0,132703.0,9608.0,282.0,500
mean,1.754,135.526,10.4,13.102,328.41,62.726,202.68,1687.602,4.36,0.0,0.0,0.0,0.0,0.0,135.526,265.406,19.216,0.564,500
std,4.6833055315025955,193.40575196665577,11.895335135925846,14.8487226767241,307.0954854346587,115.7650639184728,448.3437272847599,1071.8435991309534,4.963837160777681,0.0,0.0,0.0,0.0,0.0,193.40575196665577,501.04884097869365,22.177489173756893,0.49638371607776816,500
