,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,795.0,10351.0,1060.0,1590.0,28905.0,4156.0,158097.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,10351.0,4156.0,2915.0,100
mean,7.95,103.51,10.6,15.9,289.05,41.56,1580.97,5.3,0.0,0.0,0.0,0.0,0.0,0.0,103.51,41.56,29.15,100
std,7.524203370698879,127.15070951155927,10.03227116093184,15.048406741397757,308.492338198654,68.48347437613151,1032.2120842974555,5.01613558046592,0.0,0.0,0.0,0.0,0.0,0.0,127.15070951155927,68.48347437613151,27.588745692562558,100
