,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,645.0,8013.0,860.0,1290.0,35055.0,2540.0,180366.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,8013.0,2540.0,2365.0,100
mean,6.45,80.13,8.6,12.9,350.55,25.4,1803.66,4.3,0.0,0.0,0.0,0.0,0.0,0.0,80.13,25.4,23.65,100
std,7.463547779343645,125.91456579279412,9.951397039124858,14.92709555868729,306.00545895308943,47.53966977188842,1085.5082338041318,4.975698519562429,0.0,0.0,0.0,0.0,0.0,0.0,125.91456579279412,47.53966977188842,27.366341857593362,100
