,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,168.0,0.0,0.0,0.0,0.0,2343.0,311.0,0.0,3863.0,0.0,29452.0,18000.0,5058.0,25341.0,0.0,0.0,0.0,0.0,113526.0,25341.0,18000.0,29452.0,9232.0,31501.0,429.096,71.0622,20
mean,8.4,0.0,0.0,0.0,0.0,117.15,15.55,0.0,193.15,0.0,1472.6,900.0,252.9,1267.05,0.0,0.0,0.0,0.0,5676.3,1267.05,900.0,1472.6,461.6,1575.05,21.4548,3.55311,20
std,2.9982451007565283,0.0,0.0,0.0,0.0,65.68767808829583,2.4596747752497685,0.0,115.7925890729218,0.0,589.4233042380895,1599.3419699495494,90.20555473618661,470.47204458590534,0.0,0.0,0.0,0.0,3486.100809304226,470.47204458590534,1599.3419699495494,589.4233042380895,166.21020299291908,5465.862983579369,8.195480645485432,1.59604287467144,20
