,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,172.0,0.0,0.0,0.0,0.0,2353.0,329.0,0.0,4297.0,0.0,30682.0,10800.0,5220.0,25767.0,0.0,0.0,0.0,0.0,125158.0,25767.0,10800.0,30682.0,9846.0,48063.0,438.65600000000006,77.7285,20
mean,8.6,0.0,0.0,0.0,0.0,117.65,16.45,0.0,214.85,0.0,1534.1,540.0,261.0,1288.35,0.0,0.0,0.0,0.0,6257.9,1288.35,540.0,1534.1,492.3,2403.15,21.932800000000004,3.886425,20
std,3.1854934344701813,0.0,0.0,0.0,0.0,69.1126273784892,3.720144309594794,0.0,162.56473204623182,0.0,557.3658819086342,1318.8511747170837,98.82999757691302,499.3784847714523,0.0,0.0,0.0,0.0,2892.800298745327,499.3784847714523,1318.8511747170837,557.3658819086342,214.49477971809895,4524.679625471608,9.276765172362502,1.6411277999162328,20
