,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,273.0,25926.0,2463.0,3317.0,175275.0,26578.0,86914.0,2787402.0,1120.0,0.0,0.0,0.0,0.0,0.0,25926.0,113492.0,4710.0,288.0,400
mean,0.6825,64.815,6.1575,8.2925,438.1875,66.445,217.285,6968.505,2.8,0.0,0.0,0.0,0.0,0.0,64.815,283.73,11.775,0.72,400
std,2.9940113576980742,128.82647797937904,9.978306984438253,13.405080537263709,278.69554240630197,507.96009747475875,815.714978463817,4274.844569713972,4.4956118955921305,0.0,0.0,0.0,0.0,0.0,128.82647797937904,997.5966845185512,19.137528248670773,0.4495611895592131,400
