,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,2990.0,58292.0,4649.0,5915.0,19536.0,303959.0,1038151.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,58292.0,323495.0,10905.0,0.0,200
mean,14.95,291.46,23.245,29.575,97.68,1519.795,5190.755,10.0,0.0,0.0,0.0,0.0,0.0,0.0,291.46,1617.475,54.525,0.0,200
std,0.4987421363720584,168.90560653689977,6.461713682808376,2.802435229595931,97.61228607075955,3311.4374147390536,4698.372326408669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.90560653689977,3338.911240319012,2.838956386920055,0.0,200
