,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,51.0,0.0,0.0,0.0,0.0,569.0,75.0,0.0,1066.0,0.0,5000.0,0.0,1530.0,8291.0,0.0,0.0,0.0,0.0,37464.0,8291.0,0.0,5000.0,2671.0,21502.0,123.982,18.9333,5
mean,10.2,0.0,0.0,0.0,0.0,113.8,15.0,0.0,213.2,0.0,1000.0,0.0,306.0,1658.2,0.0,0.0,0.0,0.0,7492.8,1658.2,0.0,1000.0,534.2,4300.4,24.7964,3.78666,5
std,4.324349662087931,0.0,0.0,0.0,0.0,27.344103569142653,0.0,0.0,49.22093050725474,0.0,534.253217117127,0.0,129.7304898626379,629.2270655335798,0.0,0.0,0.0,0.0,1219.6164151076355,629.2270655335798,0.0,534.253217117127,157.47920497640317,2451.5722098278075,8.92519712947563,2.2230237488609967,5
