,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,52.0,0.0,0.0,0.0,0.0,609.0,75.0,0.0,1244.0,0.0,4092.0,0.0,1551.0,8538.0,0.0,0.0,0.0,0.0,37886.0,8538.0,0.0,4092.0,2870.0,22386.0,121.963,15.024,5
mean,10.4,0.0,0.0,0.0,0.0,121.8,15.0,0.0,248.8,0.0,818.4,0.0,310.2,1707.6,0.0,0.0,0.0,0.0,7577.2,1707.6,0.0,818.4,574.0,4477.2,24.392599999999998,3.0048,5
std,5.272570530585627,0.0,0.0,0.0,0.0,74.40900483140464,0.0,0.0,137.35610652606604,0.0,274.49553730434303,0.0,156.25363995760225,810.5755979549347,0.0,0.0,0.0,0.0,1358.8218058303303,810.5755979549347,0.0,274.49553730434303,280.728516542228,2645.8986564114657,13.129925829950448,2.2616218251511455,5
