,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,715.0,99966.0,6270.0,10680.0,17220.0,80308.0,685626.0,2048390.0,3560.0,0.0,0.0,0.0,0.0,0.0,99966.0,765934.0,14955.0,400
mean,1.7875,249.915,15.675,26.7,43.05,200.77,1714.065,5120.975,8.9,0.0,0.0,0.0,0.0,0.0,249.915,1914.835,37.3875,400
std,4.644488338861928,176.36741887634105,6.830887758477833,9.398448120177543,157.11192791999275,163.3744629305467,3626.728135412895,4620.236237097786,3.132816040059192,0.0,0.0,0.0,0.0,0.0,176.36741887634105,3706.39055485763,13.941781698992266,400
