,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,99.0,0.0,0.0,0.0,0.0,27812.0,934.0,0.0,4339.0,0.0,12900.0,0.0,2965.0,19652.0,0.0,0.0,0.0,0.0,138444.0,19652.0,0.0,12900.0,8238.0,97654.0,289.889,78.759,20
mean,4.95,0.0,0.0,0.0,0.0,1390.6,46.7,0.0,216.95,0.0,645.0,0.0,148.25,982.6,0.0,0.0,0.0,0.0,6922.2,982.6,0.0,645.0,411.9,4882.7,14.49445,3.93795,20
std,2.5230516193063135,0.0,0.0,0.0,0.0,582.8679908322657,25.20254790795231,0.0,202.0055952846747,0.0,322.97482385180626,0.0,75.38104955211851,531.8442985449188,0.0,0.0,0.0,0.0,1840.4812185375524,531.8442985449188,0.0,322.97482385180626,278.1803466515165,2241.2595636335714,8.283735601990458,2.5744239262610313,20
