,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,99.0,0.0,0.0,0.0,0.0,28017.0,949.0,0.0,4330.0,0.0,12736.0,0.0,2965.0,19652.0,0.0,0.0,0.0,0.0,138397.0,19652.0,0.0,12736.0,8244.0,97765.0,289.889,71.274,20
mean,4.95,0.0,0.0,0.0,0.0,1400.85,47.45,0.0,216.5,0.0,636.8,0.0,148.25,982.6,0.0,0.0,0.0,0.0,6919.85,982.6,0.0,636.8,412.2,4888.25,14.49445,3.5637,20
std,2.502104377476982,0.0,0.0,0.0,0.0,544.0802257987908,21.57111860555073,0.0,193.05398754043688,0.0,323.28309249748406,0.0,74.64433210759859,510.85278546862463,0.0,0.0,0.0,0.0,1841.8981420777518,510.85278546862463,0.0,323.28309249748406,267.1956901637922,2217.5268555900643,7.841225659262313,2.467833615264931,20
