,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,1740.0,23874.0,2320.0,3480.0,51660.0,27934.0,1387437.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,23874.0,27934.0,6370.0,200
mean,8.7,119.37,11.6,17.4,258.3,139.67,6937.185,5.75,0.0,0.0,0.0,0.0,0.0,0.0,119.37,139.67,31.85,200
std,7.421955748701174,143.4374238923173,9.89594099826823,14.843911497402347,304.3001856967481,993.5624453268247,4209.739299006889,4.955835096887071,0.0,0.0,0.0,0.0,0.0,0.0,143.4374238923173,993.5624453268247,27.18034872447224,200
