,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,990.0,15262.0,1320.0,1980.0,20910.0,2324.0,792860.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,15262.0,2324.0,3630.0,100
mean,9.9,152.62,13.2,19.8,209.1,23.24,7928.6,6.6,0.0,0.0,0.0,0.0,0.0,0.0,152.62,23.24,36.3,100
std,7.14142842854285,148.71929901324137,9.521904571390467,14.2828568570857,292.7985655702568,34.98603473191305,4249.926233465587,4.760952285695233,0.0,0.0,0.0,0.0,0.0,0.0,148.71929901324137,34.98603473191305,26.185237571323785,100
