,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,1110.0,16960.0,1480.0,2220.0,15990.0,3947.0,727231.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,16960.0,3947.0,4070.0,100
mean,11.1,169.6,14.8,22.2,159.9,39.47,7272.31,7.4,0.0,0.0,0.0,0.0,0.0,0.0,169.6,39.47,40.7,100
std,6.612660034152121,134.581656336301,8.81688004553616,13.225320068304242,271.11906140023694,50.467001920346746,3953.2249709074313,4.40844002276808,0.0,0.0,0.0,0.0,0.0,0.0,134.581656336301,50.467001920346746,24.24642012522444,100
