,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,1065.0,15900.0,1420.0,2130.0,17835.0,3913.0,692412.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,15900.0,3913.0,3905.0,100
mean,10.65,159.0,14.2,21.3,178.35,39.13,6924.12,7.1,0.0,0.0,0.0,0.0,0.0,0.0,159.0,39.13,39.05,100
std,6.84072032358103,139.43804967428974,9.120960431441373,13.68144064716206,280.4695332668222,59.7485733737804,4109.227982445994,4.560480215720687,0.0,0.0,0.0,0.0,0.0,0.0,139.43804967428974,59.7485733737804,25.08264118646377,100
