,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,294.0,28697.0,2358.0,3283.0,238620.0,28292.0,57422.0,3722984.0,1100.0,0.0,0.0,0.0,0.0,0.0,28697.0,85714.0,4677.0,391.0,500
mean,0.588,57.394,4.716,6.566,477.24,56.584,114.844,7445.968,2.2,0.0,0.0,0.0,0.0,0.0,57.394,171.428,9.354,0.782,500
std,2.8953448920790383,136.540357779688,9.274447409387742,12.398915687286568,256.66385618185564,455.32373356623674,418.0944361973241,4306.788483436134,4.146611722545904,0.0,0.0,0.0,0.0,0.0,136.540357779688,649.5547116778739,17.824930302263766,0.41330090160867194,500
