,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,254.0,25000.0,2032.0,2760.0,249075.0,46266.0,68036.0,3463340.0,920.0,0.0,0.0,0.0,0.0,0.0,25000.0,114302.0,3934.0,408.0,500
mean,0.508,50.0,4.064,5.52,498.15,92.532,136.072,6926.68,1.84,0.0,0.0,0.0,0.0,0.0,50.0,228.604,7.868,0.816,500
std,2.5836575959569976,126.80553334367214,8.626745938706085,11.63616778847758,241.5066840833061,778.0228686512295,813.9591770474732,4119.6304119498545,3.8787225961591933,0.0,0.0,0.0,0.0,0.0,126.80553334367214,1182.8567315100158,16.751591196517136,0.3878722596159193,500
