,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,256.0,36150.0,2591.0,3540.0,234315.0,40260.0,118221.0,3518674.0,1180.0,0.0,0.0,0.0,0.0,0.0,36150.0,158481.0,4976.0,383.0,500
mean,0.512,72.3,5.182,7.08,468.63,80.52,236.442,7037.348,2.36,0.0,0.0,0.0,0.0,0.0,72.3,316.962,9.952,0.766,500
std,2.599108834479028,161.04623491270797,9.717908802978448,12.751423355656827,262.16566283466466,652.7756165875243,1114.2521844254982,4294.954487184932,4.250474451885609,0.0,0.0,0.0,0.0,0.0,161.04623491270797,1314.1362611166178,18.088008406018403,0.4237961849908818,500
