,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,326.0,30332.0,2418.0,3240.0,177735.0,18048.0,59193.0,2681376.0,1080.0,0.0,0.0,0.0,0.0,0.0,30332.0,77241.0,4646.0,293.0,400
mean,0.815,75.83,6.045,8.1,444.3375,45.12,147.9825,6703.44,2.7,0.0,0.0,0.0,0.0,0.0,75.83,193.1025,11.615,0.7325,400
std,3.265337819842571,156.61030639831927,10.084006792067136,13.335463488989252,275.7205162868802,103.88240701011668,540.9515631532502,4190.041303102424,4.445154496329751,0.0,0.0,0.0,0.0,0.0,156.61030639831927,579.163251747023,19.35272836677287,0.44320969878008293,400
