,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,100.0,0.0,0.0,0.0,0.0,193849.0,1335.0,0.0,1648.0,0.0,8366.0,0.0,3000.0,22296.0,0.0,0.0,0.0,0.0,201486.0,22296.0,0.0,8366.0,5983.0,164841.0,250.238,250.238,20
mean,5.0,0.0,0.0,0.0,0.0,9692.45,66.75,0.0,82.4,0.0,418.3,0.0,150.0,1114.8,0.0,0.0,0.0,0.0,10074.3,1114.8,0.0,418.3,299.15,8242.05,12.5119,12.5119,20
std,2.7144835701531846,0.0,0.0,0.0,0.0,2442.848304638191,33.53219191667676,0.0,42.24789001271325,0.0,311.0056861893449,0.0,81.43450710459554,723.156574732573,0.0,0.0,0.0,0.0,2589.6638290265437,723.156574732573,0.0,311.0056861893449,155.14823980886624,3165.968738001056,8.75646063982715,8.75646063982715,20
