,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,2974.0,49537.0,4470.0,5928.0,28015.0,237855.0,1123107.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,49537.0,265870.0,10902.0,0.0,200
mean,14.87,247.685,22.35,29.64,140.075,1189.275,5615.535,10.0,0.0,0.0,0.0,0.0,0.0,0.0,247.685,1329.35,54.51,0.0,200
std,1.0385049168451528,144.03048175079758,5.689406536157207,2.94512628663375,960.6107088957659,3146.0227486542835,4595.77380569809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.03048175079758,3332.63178442395,3.107763014577184,0.0,200
