,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,64.0,0.0,0.0,0.0,0.0,3463.0,195.0,0.0,1550.0,0.0,8725.0,3600.0,1907.0,11349.0,0.0,0.0,0.0,0.0,64376.0,11349.0,3600.0,8725.0,3652.0,37050.0,176.543,39.422999999999995,10
mean,6.4,0.0,0.0,0.0,0.0,346.3,19.5,0.0,155.0,0.0,872.5,360.0,190.7,1134.9,0.0,0.0,0.0,0.0,6437.6,1134.9,360.0,872.5,365.2,3705.0,17.6543,3.9422999999999995,10
std,2.118699810942761,0.0,0.0,0.0,0.0,282.39139505303626,7.245688373094719,0.0,102.40117186829455,0.0,296.9228294804336,1138.4199576606165,63.96535520628855,324.351130035885,0.0,0.0,0.0,0.0,3443.6153546978953,324.351130035885,1138.4199576606165,296.9228294804336,151.09217201577468,4371.659029094866,6.5250997616894715,2.8142213701128775,10
