,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,69.0,0.0,0.0,0.0,0.0,3650.0,203.0,0.0,1814.0,0.0,7528.0,0.0,2070.0,12105.0,0.0,0.0,0.0,0.0,71165.0,12105.0,0.0,7528.0,4087.0,47445.0,188.34300000000002,37.7751,10
mean,6.9,0.0,0.0,0.0,0.0,365.0,20.3,0.0,181.4,0.0,752.8,0.0,207.0,1210.5,0.0,0.0,0.0,0.0,7116.5,1210.5,0.0,752.8,408.7,4744.5,18.834300000000002,3.7775100000000004,10
std,3.725288952252936,0.0,0.0,0.0,0.0,250.11464038183237,7.134423592694788,0.0,104.82175346749356,0.0,427.76078465526604,0.0,111.75866856758807,565.9627490686408,0.0,0.0,0.0,0.0,2634.849025824609,565.9627490686408,0.0,427.76078465526604,198.65271203786773,2695.534259556803,9.400249689946184,1.6204757082412562,10
