,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,4500.0,89399.0,5240.0,9000.0,67382.0,570325.0,1639351.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,89399.0,637707.0,16500.0,300
mean,15.0,297.99666666666667,17.466666666666665,30.0,224.60666666666665,1901.0833333333333,5464.503333333333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,297.99666666666667,2125.69,55.0,300
std,0.0,170.81213640145413,4.3564685564303165,0.0,833.7623386874706,3835.7535156949384,4780.105680601069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.81213640145413,3995.7864220955726,0.0,300
