,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,2332.0,56882.0,4542.0,5921.0,615.0,39054.0,286522.0,1203827.0,1990.0,0.0,0.0,0.0,0.0,0.0,56882.0,325576.0,10243.0,1.0,200
mean,11.66,284.41,22.71,29.605,3.075,195.27,1432.61,6019.135,9.95,0.0,0.0,0.0,0.0,0.0,284.41,1627.88,51.215,0.005,200
std,5.991149250914525,169.89580578731363,6.30194195163753,2.8635598255269366,43.48706704297267,132.1878026743746,3350.4156342926412,4774.370923519847,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,169.89580578731363,3369.933470199054,7.453627156555708,0.07071067811865477,200
