,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,38.0,0.0,0.0,0.0,0.0,1301.0,75.0,0.0,821.0,0.0,5819.0,3600.0,1140.0,7048.0,0.0,0.0,0.0,0.0,72337.0,7048.0,3600.0,5819.0,2036.0,53834.0,112.287,16.2804,5
mean,7.6,0.0,0.0,0.0,0.0,260.2,15.0,0.0,164.2,0.0,1163.8,720.0,228.0,1409.6,0.0,0.0,0.0,0.0,14467.4,1409.6,720.0,1163.8,407.2,10766.8,22.4574,3.25608,5
std,4.159326868617084,0.0,0.0,0.0,0.0,128.69809633401732,0.0,0.0,84.13798191066863,0.0,581.6431036297087,1609.9689437998486,124.77980605851253,682.9863102581193,0.0,0.0,0.0,0.0,8177.375239036057,682.9863102581193,1609.9689437998486,581.6431036297087,143.99722219542986,9404.41918461741,11.882466591579375,1.7205586860087045,5
