,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,29.0,0.0,0.0,0.0,0.0,1241.0,77.0,0.0,509.0,0.0,4412.0,3600.0,852.0,5322.0,0.0,0.0,0.0,0.0,75134.0,5322.0,3600.0,4412.0,1438.0,60362.0,87.575,17.1714,5
mean,5.8,0.0,0.0,0.0,0.0,248.2,15.4,0.0,101.8,0.0,882.4,720.0,170.4,1064.4,0.0,0.0,0.0,0.0,15026.8,1064.4,720.0,882.4,287.6,12072.4,17.515,3.4342799999999998,5
std,3.3466401061363023,0.0,0.0,0.0,0.0,137.4197947895426,0.8944271909999159,0.0,49.08360214980152,0.0,560.6204598478367,1609.9689437998486,94.92523373687315,527.8572723757815,0.0,0.0,0.0,0.0,8459.421948336658,527.8572723757815,1609.9689437998486,560.6204598478367,142.21040749537286,9480.232897983045,10.056949040340216,2.0535160364603926,5
