,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,2565.0,31669.0,3420.0,5130.0,140835.0,31899.0,2857423.0,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,31669.0,31899.0,9405.0,400
mean,6.4125,79.1725,8.55,12.825,352.0875,79.7475,7143.5575,4.275,0.0,0.0,0.0,0.0,0.0,0.0,79.1725,79.7475,23.5125,400
std,7.430030763251061,112.44863040495369,9.906707684334748,14.860061526502122,304.6312612932935,704.476540940569,4254.188126214779,4.953353842167374,0.0,0.0,0.0,0.0,0.0,0.0,112.44863040495369,704.476540940569,27.243446131920557,400
