,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,1058.0,50582.0,4024.0,5528.0,8610.0,73951.0,177836.0,1222988.0,1850.0,0.0,0.0,0.0,0.0,0.0,50582.0,251787.0,8436.0,15.0,200
mean,5.29,252.91,20.12,27.64,43.05,369.755,889.18,6114.94,9.25,0.0,0.0,0.0,0.0,0.0,252.91,1258.935,42.18,0.075,200
std,7.045145161865639,158.8195521677157,7.750869622145473,8.016966932323585,157.30918088897354,1380.046541701151,2640.87259402824,4493.819920042285,2.6405230180866113,0.0,0.0,0.0,0.0,0.0,158.8195521677157,2942.8662541344993,13.97548463754554,0.2640523018086612,200
