,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,2236.0,54894.0,4351.0,5965.0,615.0,52979.0,208582.0,1227508.0,1990.0,0.0,0.0,0.0,0.0,0.0,54894.0,261561.0,10191.0,1.0,200
mean,11.18,274.47,21.755,29.825,3.075,264.895,1042.91,6137.54,9.95,0.0,0.0,0.0,0.0,0.0,274.47,1307.805,50.955,0.005,200
std,6.307656669740085,154.4504249552076,5.81325594857289,2.1488281251784165,43.48706704297267,976.520355136018,2926.958220409048,4494.277106716919,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,154.4504249552076,3085.808117115072,7.225233212490402,0.07071067811865477,200
