,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,4344.0,144118.0,11631.0,14719.0,3075.0,95788.0,824851.0,2846705.0,4940.0,0.0,0.0,0.0,0.0,0.0,144118.0,920639.0,24003.0,6.0,500
mean,8.688,288.236,23.262,29.438,6.15,191.576,1649.702,5693.41,9.88,0.0,0.0,0.0,0.0,0.0,288.236,1841.278,48.006,0.012,500
std,7.252852109856846,168.47652948102873,7.289143930426738,3.6852840646651037,61.25301105027778,459.6670009120243,3211.009638570708,4863.1433448218,1.0429647890040221,0.0,0.0,0.0,0.0,0.0,168.47652948102873,3242.2644880912285,8.969664082199232,0.10899430957182159,500
