,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,39.0,0.0,0.0,0.0,0.0,761.0,55.0,0.0,679.0,0.0,4240.0,7200.0,1170.0,6643.0,0.0,0.0,0.0,0.0,24807.0,6643.0,7200.0,4240.0,1904.0,4820.0,94.505,15.9519,5
mean,7.8,0.0,0.0,0.0,0.0,152.2,11.0,0.0,135.8,0.0,848.0,1440.0,234.0,1328.6,0.0,0.0,0.0,0.0,4961.4,1328.6,1440.0,848.0,380.8,964.0,18.901,3.19038,5
std,5.0199601592044525,0.0,0.0,0.0,0.0,77.52225486916645,6.519202405202649,0.0,77.87297348888124,0.0,483.9033994507582,1971.801207018598,150.5988047761336,926.8510128386331,0.0,0.0,0.0,0.0,4784.639986456661,926.8510128386331,1971.801207018598,483.9033994507582,231.05021099319518,7406.034127655637,12.960993924078508,2.155592707818432,5
