,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,7500.0,153487.0,8420.0,14970.0,113261.0,1170481.0,2596624.0,4990.0,0.0,0.0,0.0,0.0,0.0,0.0,153487.0,1283742.0,27460.0,500
mean,15.0,306.974,16.84,29.94,226.522,2340.962,5193.248,9.98,0.0,0.0,0.0,0.0,0.0,0.0,306.974,2567.484,54.92,500
std,0.0,178.58492230013678,4.653785064961818,1.3416407864998743,784.4926046876539,4198.130113927268,4978.581893857293,0.44721359549995776,0.0,0.0,0.0,0.0,0.0,0.0,178.58492230013678,4348.272733082244,1.788854381999831,500
