,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,5919.0,118054.0,9601.0,11783.0,37951.0,780222.0,2026916.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,118054.0,818173.0,21702.0,0.0,400
mean,14.7975,295.135,24.0025,29.4575,94.8775,1950.555,5067.29,10.0,0.0,0.0,0.0,0.0,0.0,0.0,295.135,2045.4325,54.255,0.0,400
std,1.520616465809254,161.97025245922245,7.105893896630842,3.297784438909521,98.94591061189463,3799.967828247271,4706.976733618626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.97025245922245,3810.4208722269127,3.6937900878410215,0.0,400
