,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,100.0,0.0,0.0,0.0,0.0,101985.0,1275.0,0.0,1646.0,0.0,11630.0,0.0,3000.0,22829.0,0.0,0.0,0.0,0.0,73625.0,22829.0,0.0,11630.0,5921.0,33245.0,253.85200000000003,253.85200000000003,10
mean,10.0,0.0,0.0,0.0,0.0,10198.5,127.5,0.0,164.6,0.0,1163.0,0.0,300.0,2282.9,0.0,0.0,0.0,0.0,7362.5,2282.9,0.0,1163.0,592.1,3324.5,25.385200000000005,25.385200000000005,10
std,3.6209268304000717,0.0,0.0,0.0,0.0,1436.1271415395877,35.531676008879735,0.0,43.42093709004652,0.0,478.6279000086253,0.0,108.62780491200216,774.9763365562991,0.0,0.0,0.0,0.0,296.38460373867827,774.9763365562991,0.0,478.6279000086253,182.09304703304235,1449.330362615784,10.06711143388322,10.06711143388322,10
