,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,1478.0,28112.0,2309.0,2971.0,5014.0,104976.0,515629.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,28112.0,109990.0,5449.0,0.0,100
mean,14.78,281.12,23.09,29.71,50.14,1049.76,5156.29,10.0,0.0,0.0,0.0,0.0,0.0,0.0,281.12,1099.9,54.49,0.0,100
std,1.5477582354991863,157.4765834765104,6.088729445674709,2.900000000000001,64.6858796825322,2618.2142272545193,4372.312859726912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.4765834765104,2624.777425869389,3.2675168961562635,0.0,100
