,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,345.0,28741.0,2367.0,3240.0,116235.0,20465.0,54068.0,1987924.0,1080.0,0.0,0.0,0.0,0.0,0.0,28741.0,74533.0,4665.0,300
mean,1.15,95.80333333333333,7.89,10.8,387.45,68.21666666666667,180.22666666666666,6626.413333333333,3.6,0.0,0.0,0.0,0.0,0.0,95.80333333333333,248.44333333333333,15.55,300
std,3.8003036315941507,164.59549481054654,10.815474173856233,14.424060167154238,297.42076458111217,128.16642239025245,499.64400231804734,4358.09906196903,4.808020055718081,0.0,0.0,0.0,0.0,0.0,164.59549481054654,560.8595113100774,21.056878697191266,300
