,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,305.0,28216.0,2367.0,3196.0,116235.0,18763.0,66986.0,1975065.0,1070.0,0.0,0.0,0.0,0.0,0.0,28216.0,85749.0,4571.0,300
mean,1.0166666666666666,94.05333333333333,7.89,10.653333333333334,387.45,62.54333333333334,223.28666666666666,6583.55,3.566666666666667,0.0,0.0,0.0,0.0,0.0,94.05333333333333,285.83,15.236666666666666,300
std,3.6506821952237867,158.1282992349948,10.841726960141584,14.354324936064483,297.42076458111217,117.54817466374435,774.1423852222196,4384.722524045992,4.7981555356236285,0.0,0.0,0.0,0.0,0.0,158.1282992349948,809.2950859981394,20.797172809747096,300
