,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,93.0,0.0,0.0,0.0,0.0,3427.0,286.0,0.0,2637.0,0.0,14884.0,3600.0,2723.0,15830.0,0.0,0.0,0.0,0.0,61360.0,15830.0,3600.0,14884.0,5646.0,21400.0,246.58700000000002,44.180099999999996,10
mean,9.3,0.0,0.0,0.0,0.0,342.7,28.6,0.0,263.7,0.0,1488.4,360.0,272.3,1583.0,0.0,0.0,0.0,0.0,6136.0,1583.0,360.0,1488.4,564.6,2140.0,24.658700000000003,4.41801,10
std,2.9078437983419185,0.0,0.0,0.0,0.0,218.09990065716826,12.78193169195399,0.0,124.03050699995816,0.0,369.44829739010095,1138.4199576606165,86.91381427086898,433.0265580769845,0.0,0.0,0.0,0.0,2279.7040743628695,433.0265580769845,1138.4199576606165,369.44829739010095,199.5284440875536,3701.486308077998,6.9152946599066425,2.6067550059412947,10
