,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,90.0,0.0,0.0,0.0,0.0,3168.0,264.0,0.0,3622.0,0.0,14023.0,10800.0,2677.0,14612.0,0.0,0.0,0.0,0.0,49071.0,14612.0,10800.0,14023.0,6563.0,3073.0,241.70299999999997,39.0276,10
mean,9.0,0.0,0.0,0.0,0.0,316.8,26.4,0.0,362.2,0.0,1402.3,1080.0,267.7,1461.2,0.0,0.0,0.0,0.0,4907.1,1461.2,1080.0,1402.3,656.3,307.3,24.170299999999997,3.90276,10
std,2.211083193570267,0.0,0.0,0.0,0.0,218.31618253248098,10.276186062932103,0.0,187.18428234110777,0.0,644.4182647939148,1738.9652095427327,66.73005319943931,273.13399235133255,0.0,0.0,0.0,0.0,3438.1707814217466,273.13399235133255,1738.9652095427327,644.4182647939148,242.8676136865057,5483.567736631164,6.274589566922551,1.784351298371484,10
