,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,149.0,8225.0,738.0,960.0,41205.0,3842.0,22018.0,157770.0,313.0,0.0,0.0,0.0,0.0,0.0,8225.0,25860.0,1422.0,100
mean,1.49,82.25,7.38,9.6,412.05,38.42,220.18,1577.7,3.13,0.0,0.0,0.0,0.0,0.0,82.25,258.6,14.22,100
std,4.493530703335428,150.32593376938112,11.013105141080098,14.06478516786452,290.6376610145354,86.84633823395473,535.8049618767236,1073.1080932496873,4.637691431971494,0.0,0.0,0.0,0.0,0.0,150.32593376938112,570.8251691519688,21.177260531909315,100
