,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,27.0,0.0,0.0,0.0,0.0,442.0,75.0,0.0,1058.0,0.0,4267.0,10800.0,810.0,3372.0,0.0,0.0,0.0,0.0,18234.0,3372.0,10800.0,4267.0,1943.0,-2148.0,60.564,16.931700000000003,5
mean,5.4,0.0,0.0,0.0,0.0,88.4,15.0,0.0,211.6,0.0,853.4,2160.0,162.0,674.4,0.0,0.0,0.0,0.0,3646.8,674.4,2160.0,853.4,388.6,-429.6,12.1128,3.3863400000000006,5
std,4.219004621945797,0.0,0.0,0.0,0.0,51.24256043563788,0.0,0.0,171.86855442459506,0.0,522.4072166423431,1971.801207018598,126.57013865837392,542.900359182051,0.0,0.0,0.0,0.0,5003.401962665002,542.900359182051,1971.801207018598,522.4072166423431,257.7805268052651,7398.203214294671,7.104406956249058,2.6959493314971636,5
