,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,1500.0,28835.0,1870.0,3000.0,13330.0,92780.0,630804.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,28835.0,106110.0,5500.0,100
mean,15.0,288.35,18.7,30.0,133.3,927.8,6308.04,10.0,0.0,0.0,0.0,0.0,0.0,0.0,288.35,1061.1,55.0,100
std,0.0,151.39648762321553,3.379976689896315,0.0,152.121993840802,2641.347635835415,4583.853420453365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.39648762321553,2697.962068531047,0.0,100
