,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,1500.0,28835.0,1870.0,3000.0,22555.0,92780.0,630804.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,28835.0,115335.0,5500.0,100
mean,15.0,288.35,18.7,30.0,225.55,927.8,6308.04,10.0,0.0,0.0,0.0,0.0,0.0,0.0,288.35,1153.35,55.0,100
std,0.0,151.39648762321553,3.379976689896315,0.0,996.2088071151237,2641.347635835415,4583.853420453365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.39648762321553,2840.059593111426,0.0,100
