,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,228.0,18327.0,1666.0,2190.0,260145.0,14196.0,36585.0,3399656.0,730.0,0.0,0.0,0.0,0.0,0.0,18327.0,50781.0,3148.0,427.0,500
mean,0.456,36.654,3.332,4.38,520.29,28.392,73.17,6799.312,1.46,0.0,0.0,0.0,0.0,0.0,36.654,101.562,6.296,0.854,500
std,2.536322112768692,107.09177176215883,8.006871798148385,10.603795592236013,222.2057981544742,95.12119858812589,305.3086173097759,4290.150671973243,3.534598530745337,0.0,0.0,0.0,0.0,0.0,107.09177176215883,350.8865470401901,15.412445326484821,0.3534598530745337,500
