,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,4507.0,118532.0,9317.0,11761.0,615.0,82406.0,688639.0,2054610.0,3970.0,0.0,0.0,0.0,0.0,0.0,118532.0,771045.0,20238.0,3.0,400
mean,11.2675,296.33,23.2925,29.4025,1.5375,206.015,1721.5975,5136.525,9.925,0.0,0.0,0.0,0.0,0.0,296.33,1927.6125,50.595,0.0075,400
std,6.2134903561537,170.49181725048695,7.103385740084166,3.777056942630025,30.749999999999996,511.8661565101283,3405.976058749634,4654.062281887105,0.8638521873004428,0.0,0.0,0.0,0.0,0.0,170.49181725048695,3438.789994155431,7.760576096745877,0.08638521873004429,400
