,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,200.0,0.0,0.0,0.0,0.0,341005.0,2325.0,0.0,2868.0,0.0,17041.0,0.0,6000.0,41083.0,0.0,0.0,0.0,0.0,453638.0,41083.0,0.0,17041.0,11193.0,384321.0,546.751,546.751,40
mean,5.0,0.0,0.0,0.0,0.0,8525.125,58.125,0.0,71.7,0.0,426.025,0.0,150.0,1027.075,0.0,0.0,0.0,0.0,11340.95,1027.075,0.0,426.025,279.825,9608.025,13.668774999999993,13.668774999999993,40
std,3.105000103224739,0.0,0.0,0.0,0.0,3864.220491847662,32.79085824761811,0.0,41.42846785385562,0.0,365.9579972745926,0.0,93.15000309674217,635.6945076459934,0.0,0.0,0.0,0.0,4463.934403237827,635.6945076459934,0.0,365.9579972745926,165.33538369799766,5231.858651385463,9.461145383816799,9.461145383816799,40
