,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,200.0,0.0,0.0,0.0,0.0,298020.0,2325.0,0.0,2852.0,0.0,20379.0,0.0,6000.0,41083.0,0.0,0.0,0.0,0.0,493301.0,41083.0,0.0,20379.0,11177.0,420662.0,546.7510000000001,546.7510000000001,40
mean,5.0,0.0,0.0,0.0,0.0,7450.5,58.125,0.0,71.3,0.0,509.475,0.0,150.0,1027.075,0.0,0.0,0.0,0.0,12332.525,1027.075,0.0,509.475,279.425,10516.55,13.668774999999997,13.668774999999997,40
std,3.381700376422701,0.0,0.0,0.0,0.0,4628.000869844565,38.60861302870125,0.0,49.7847675190221,0.0,443.67087521362106,0.0,101.45101129268102,767.4481653756567,0.0,0.0,0.0,0.0,5475.672603516158,767.4481653756567,0.0,443.67087521362106,187.95128767439056,6492.295670589794,10.101780877488627,10.101780877488627,40
