,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,2256.0,55402.0,4443.0,5889.0,615.0,42053.0,325386.0,1184141.0,1990.0,0.0,0.0,0.0,0.0,0.0,55402.0,367439.0,10135.0,1.0,200
mean,11.28,277.01,22.215,29.445,3.075,210.265,1626.93,5920.705,9.95,0.0,0.0,0.0,0.0,0.0,277.01,1837.195,50.675,0.005,200
std,6.365863736016317,165.99663948890063,5.9982220983978705,3.3590760574596987,43.48706704297267,157.91959271673383,3620.8951994398612,4605.995535423009,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,165.99663948890063,3675.3439570997907,8.13141899513067,0.07071067811865475,200
