,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,1725.0,26431.0,2320.0,3480.0,51660.0,15527.0,317.0,1442867.0,1160.0,0.0,0.0,0.0,0.0,0.0,26431.0,15844.0,6365.0,200
mean,8.625,132.155,11.6,17.4,258.3,77.635,1.585,7214.335,5.8,0.0,0.0,0.0,0.0,0.0,132.155,79.22,31.825,200
std,7.433752645330607,143.3266675926573,9.89594099826823,14.843911497402347,304.3001856967481,705.601145590263,22.415284963613555,4177.212403035711,4.947970499134115,0.0,0.0,0.0,0.0,0.0,143.3266675926573,706.4722050317423,27.17049047705652,200
