,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,3000.0,59944.0,3610.0,6000.0,19372.0,302472.0,1167619.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,59944.0,321844.0,11000.0,200
mean,15.0,299.72,18.05,30.0,96.86,1512.36,5838.095,10.0,0.0,0.0,0.0,0.0,0.0,0.0,299.72,1609.22,55.0,200
std,0.0,159.38872427852507,3.971949384061644,0.0,139.93710144850456,3562.8150042025536,4699.238465619593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.38872427852507,3646.8876124566063,0.0,200
