,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,2988.0,58052.0,4551.0,5851.0,46160.0,303334.0,1165525.0,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,58052.0,349494.0,10819.0,2.0,200
mean,14.94,290.26,22.755,29.255,230.8,1516.67,5827.625,9.9,0.0,0.0,0.0,0.0,0.0,0.0,290.26,1747.47,54.095,0.01,200
std,0.5984905636464699,169.05731061198384,6.849786337129181,4.214115428440601,1197.6665713296013,3533.9842734973554,4664.022970108907,0.9974842727441166,0.0,0.0,0.0,0.0,0.0,0.0,169.05731061198384,3788.95345849659,4.989030680971845,0.09974842727441166,200
