,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,7390.0,145720.0,12180.0,14723.0,68580.0,991984.0,2372473.0,4980.0,0.0,0.0,0.0,0.0,0.0,0.0,145720.0,1060564.0,27093.0,2.0,500
mean,14.78,291.44,24.36,29.446,137.16,1983.968,4744.946,9.96,0.0,0.0,0.0,0.0,0.0,0.0,291.44,2121.128,54.186,0.004,500
std,1.341342013355873,169.6143757850315,7.202371019087616,3.4085657748212173,633.0993286363836,3622.672466366942,4591.136458770323,0.6318214912406724,0.0,0.0,0.0,0.0,0.0,0.0,169.6143757850315,3659.971125691813,3.9893902377353205,0.06318214912406725,500
