,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,TTRAV,DIST,DRIVING_TIME,DRIVING_DIST,FARE,COMMISSION,REVENUE,PICKUP_DIST,TRAVEL_DIST,OPERATING_COST,PROFIT,nV
sum,63.0,0.0,0.0,0.0,0.0,165103.0,945.0,0.0,1217.0,0.0,4733.0,0.0,1890.0,13991.0,0.0,0.0,0.0,0.0,244101.0,13991.0,0.0,4733.0,4052.0,221325.0,140.217,4576.0,45.76,18724.0,187.24,68.78099999999998,13.756200000000002,55.024800000000006,47.32999999999999,93.09000000000002,4.6545,50.3703,20
mean,3.15,0.0,0.0,0.0,0.0,8255.15,47.25,0.0,60.85,0.0,236.65,0.0,94.5,699.55,0.0,0.0,0.0,0.0,12205.05,699.55,0.0,236.65,202.6,11066.25,7.0108500000000005,228.8,2.288,936.2,9.362,3.439049999999999,0.68781,2.75124,2.3664999999999994,4.6545000000000005,0.232725,2.518515,20
std,2.0332758116683998,0.0,0.0,0.0,0.0,4074.3445100828303,30.499137175025993,0.0,38.65675538430644,0.0,186.4056908437813,0.0,60.998274350051986,469.5743285146666,0.0,0.0,0.0,0.0,4531.344525402448,469.5743285146666,0.0,186.4056908437813,129.95480995938146,5058.549405917201,4.70302713573648,112.25562932784027,1.1225562932784026,633.5893240727368,6.335893240727368,1.6847024249185125,0.3369404849837025,1.34776193993481,1.8640569084378131,2.106667298190001,0.10533336490950007,1.3015772352176578,20
