245.44,537.232,782.145,943,1032.158
260.474,528.278,802.675,1125.707,1312.125
270.851,513.209,772.192,1069.642,1328.86
278.426,524.692,780.662,1021.134,1309.853
256.914,525.275,855,1034.751,1292.01
