,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,TTRAV,DIST,DRIVING_TIME,DRIVING_DIST,FARE,COMMISSION,REVENUE,PICKUP_DIST,TRAVEL_DIST,OPERATING_COST,PROFIT,nV
sum,218.0,0.0,0.0,0.0,0.0,409895.0,3270.0,0.0,4016.0,0.0,20225.0,0.0,6540.0,40029.0,0.0,0.0,0.0,0.0,587731.0,40029.0,0.0,20225.0,13826.0,513651.0,403.56600000000003,12535.0,125.35,60254.0,602.54,188.3895,37.6779,150.7116,202.25,327.6,16.38,134.33159999999998,50
mean,4.36,0.0,0.0,0.0,0.0,8197.9,65.4,0.0,80.32,0.0,404.5,0.0,130.8,800.58,0.0,0.0,0.0,0.0,11754.62,800.58,0.0,404.5,276.52,10273.02,8.07132,250.7,2.5069999999999997,1205.08,12.050799999999999,3.7677899999999998,0.7535580000000001,3.0142320000000002,4.045,6.5520000000000005,0.3276,2.6866319999999995,50
std,2.768334060294703,0.0,0.0,0.0,0.0,4512.873586774183,41.41428325038183,0.0,51.608194255231545,0.0,1396.2805292370622,0.0,83.05002180884108,523.1025220465187,0.0,0.0,0.0,0.0,5403.6494504422935,523.1025220465187,0.0,1396.2805292370622,175.45895967607993,6377.934860221174,5.339647532661798,113.23287364307853,1.1323287364307852,1493.7633864484287,14.937633864484285,1.698629868302626,0.33972597366052526,1.3589038946421008,13.962805292370621,13.894444786257827,0.6947222393128915,1.5384080691150732,50
