,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,3270.0,40029.0,4380.0,6540.0,172815.0,19861.0,244.0,3515250.0,2180.0,0.0,0.0,0.0,0.0,0.0,40029.0,20105.0,11990.0,284.0,500
mean,6.54,80.058,8.76,13.08,345.63,39.722,0.488,7030.5,4.36,0.0,0.0,0.0,0.0,0.0,80.058,40.21,23.98,0.568,500
std,7.445755741166523,113.36702695935537,9.932759910461833,14.891511482333046,305.4323672467014,447.10952861368804,10.912011730198973,4117.803021691409,4.963837160777681,0.0,0.0,0.0,0.0,0.0,113.36702695935537,447.35884676124505,27.25702645157692,0.4958505172639653,500
