,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,3015.0,41735.0,4060.0,6090.0,182655.0,23221.0,489.0,3572444.0,2030.0,0.0,0.0,0.0,0.0,0.0,41735.0,23710.0,11135.0,500
mean,6.03,83.47,8.12,12.18,365.31,46.442,0.978,7144.888,4.06,0.0,0.0,0.0,0.0,0.0,83.47,47.42,22.27,500
std,7.3618947961771335,123.49998215053459,9.831526729642317,14.747290094463475,302.31944693650127,448.58949576134177,15.994911390212868,4147.738476857093,4.915763364821158,0.0,0.0,0.0,0.0,0.0,123.49998215053459,449.3641417199723,26.98060425587285,500
