,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,3000.0,57688.0,3560.0,6000.0,29246.0,346212.0,1124011.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,57688.0,375458.0,11000.0,200
mean,15.0,288.44,17.8,30.0,146.23,1731.06,5620.055,10.0,0.0,0.0,0.0,0.0,0.0,0.0,288.44,1877.29,55.0,200
std,0.0,159.26343146816558,4.152858191147264,0.0,138.1825211295866,3915.835533577749,4782.245416968432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.26343146816558,3996.2055452264335,0.0,200
