,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,1500.0,26991.0,2180.0,3000.0,5212.0,77616.0,589497.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,26991.0,82828.0,5500.0,0.0,100
mean,15.0,269.91,21.8,30.0,52.12,776.16,5894.97,10.0,0.0,0.0,0.0,0.0,0.0,0.0,269.91,828.28,55.0,0.0,100
std,0.0,154.24944346117042,4.898979485566355,0.0,72.41564650395561,2374.453428739449,4386.686753787941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.24944346117042,2367.9103308507047,0.0,0.0,100
