,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,172.0,0.0,0.0,0.0,0.0,2889.0,360.0,0.0,3953.0,0.0,16822.0,7200.0,5098.0,23529.0,0.0,0.0,0.0,0.0,136743.0,23529.0,7200.0,16822.0,9411.0,79781.0,445.94500000000005,87.55949999999999,20
mean,8.6,0.0,0.0,0.0,0.0,144.45,18.0,0.0,197.65,0.0,841.1,360.0,254.9,1176.45,0.0,0.0,0.0,0.0,6837.15,1176.45,360.0,841.1,470.55,3989.05,22.297250000000002,4.377974999999999,20
std,4.453266098872648,0.0,0.0,0.0,0.0,85.3472627748418,7.1818484645960785,0.0,114.60700584813166,0.0,561.4574924154755,1108.0566202519665,129.8930329155494,599.3296672116273,0.0,0.0,0.0,0.0,3215.7969835600143,599.3296672116273,1108.0566202519665,561.4574924154755,208.91082837068623,4408.301170280308,11.85626469923901,4.001450810429822,20
