,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,679.0,50233.0,4456.0,5811.0,62730.0,29712.0,121075.0,486300.0,1960.0,0.0,0.0,0.0,0.0,0.0,50233.0,150787.0,8450.0,300
mean,2.263333333333333,167.44333333333333,14.853333333333333,19.37,209.1,99.04,403.5833333333333,1621.0,6.533333333333333,0.0,0.0,0.0,0.0,0.0,167.44333333333333,502.62333333333333,28.166666666666668,300
std,5.240757644767869,177.9234177885176,11.764629641040912,14.313257180099816,291.8176630962959,137.45322731386358,764.5223899083178,1136.375300128648,4.767036572248992,0.0,0.0,0.0,0.0,0.0,177.9234177885176,823.0009782230369,21.259478835492292,300
