,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,665.0,48993.0,3938.0,5085.0,75645.0,28331.0,92357.0,498592.0,1718.0,0.0,0.0,0.0,0.0,0.0,48993.0,120688.0,7468.0,300
mean,2.216666666666667,163.31,13.126666666666667,16.95,252.15,94.43666666666667,307.8566666666667,1661.9733333333334,5.726666666666667,0.0,0.0,0.0,0.0,0.0,163.31,402.29333333333335,24.893333333333334,300
std,5.1813005258673615,196.22557296374455,11.7872992510726,14.787938002571318,302.98287560470976,155.32238344236245,643.2679651894838,1128.0665523113878,4.949776748003132,0.0,0.0,0.0,0.0,0.0,196.22557296374455,708.0095567129574,22.051974685137278,300
